Store,Week_ending_date,Weekly_Sales,Is_holiday_week,Fuel_price,CPI,Unemployment
11,08/03/2019,1331883.16,0,2.667,214.7027646,7.368
11,15/03/2019,1364207,0,2.72,214.5301219,7.368
11,22/03/2019,1245624.27,0,2.732,214.3241011,7.368
11,29/03/2019,1446210.26,0,2.719,214.1180803,7.343
11,05/04/2019,1470308.32,0,2.77,213.9120595,7.343
11,12/04/2019,1323243.35,0,2.808,213.7726889,7.343
11,19/04/2019,1283766.55,0,2.795,213.7221852,7.343
11,26/04/2019,1239766.89,0,2.78,213.6716815,7.343
11,03/05/2019,1312329.78,0,2.835,213.6211778,7.343
11,10/05/2019,1266796.13,0,2.854,213.6196139,7.343
11,17/05/2019,1271646.62,0,2.826,213.9116886,7.343
11,24/05/2019,1264272.52,0,2.759,214.2037634,7.343
11,31/05/2019,1396322.19,0,2.705,214.4958382,7.343
11,07/06/2019,1339570.85,0,2.668,214.787913,7.343
11,14/06/2019,1336522.92,0,2.637,214.7858259,7.343
11,21/06/2019,1262025.08,0,2.653,214.6660741,7.343
11,28/06/2019,1302600.14,0,2.669,214.5463222,7.346
11,05/07/2019,1280156.47,0,2.642,214.4265704,7.346
11,12/07/2019,1290609.54,0,2.623,214.4176476,7.346
11,19/07/2019,1244390.03,0,2.608,214.5564968,7.346
11,26/07/2019,1250178.89,0,2.64,214.695346,7.346
11,02/08/2019,1369634.92,0,2.627,214.8341952,7.346
11,09/08/2019,1384339.1,0,2.692,214.9730444,7.346
11,16/08/2019,1430192.37,0,2.664,214.9314191,7.346
11,23/08/2019,1311263.07,0,2.619,214.8897938,7.346
11,30/08/2019,1303914.27,0,2.577,214.8481685,7.346
11,06/09/2019,1231428.46,1,2.565,214.8065431,7.346
11,13/09/2019,1215676.31,0,2.582,214.8322484,7.346
11,20/09/2019,1170103.25,0,2.624,214.9084516,7.346
11,27/09/2019,1182490.46,0,2.603,214.9846548,7.564
11,04/10/2019,1293472.8,0,2.633,215.060858,7.564
11,11/10/2019,1175003.67,0,2.72,215.1293114,7.564
11,18/10/2019,1169831.38,0,2.725,215.17839,7.564
11,25/10/2019,1195036,0,2.716,215.2274686,7.564
11,01/11/2019,1332759.13,0,2.689,215.2765472,7.564
11,08/11/2019,1281675.6,0,2.728,215.3256258,7.564
11,15/11/2019,1292346.57,0,2.771,215.2074519,7.564
11,22/11/2019,1757242.51,1,2.735,215.0614025,7.564
11,29/11/2019,1380522.64,0,2.708,214.9153531,7.564
11,06/12/2019,1564516.43,0,2.843,214.7693037,7.564
11,13/12/2019,1843971.15,0,2.869,214.704919,7.564
11,20/12/2019,2306265.36,0,2.886,214.7017828,7.564
11,27/12/2019,1172003.1,1,2.943,214.6986466,7.564
11,03/01/2020,1178905.44,0,2.976,214.6955104,7.551
11,10/01/2020,1194449.78,0,2.983,214.7470729,7.551
11,17/01/2020,1187776.19,0,3.016,215.1268275,7.551
11,24/01/2020,1100418.69,0,3.01,215.5065821,7.551
11,31/01/2020,1422546.05,0,2.989,215.8863367,7.551
11,07/02/2020,1419236.9,1,3.022,216.2660913,7.551
11,14/02/2020,1554747.15,0,3.045,216.5843571,7.551
11,21/02/2020,1323999.36,0,3.065,216.8780275,7.551
11,28/02/2020,1399456.99,0,3.288,217.1716979,7.551
11,06/03/2020,1314557.31,0,3.459,217.4653683,7.551
11,13/03/2020,1391813.69,0,3.488,217.7235226,7.551
11,20/03/2020,1229777.24,0,3.473,217.9674705,7.551
11,27/03/2020,1258674.12,0,3.524,218.2114184,7.574
11,03/04/2020,1327401.06,0,3.622,218.4553663,7.574
11,10/04/2020,1312905.8,0,3.743,218.6788642,7.574
11,17/04/2020,1388118.53,0,3.807,218.851237,7.574
11,24/04/2020,1357589.89,0,3.81,219.0236099,7.574
11,01/05/2020,1331453.41,0,3.906,219.1959827,7.574
11,08/05/2020,1277959.42,0,3.899,219.3683556,7.574
11,15/05/2020,1239466.97,0,3.907,219.127216,7.574
11,22/05/2020,1216876.52,0,3.786,218.8860765,7.574
11,29/05/2020,1343637,0,3.699,218.6449369,7.574
11,05/06/2020,1314626.75,0,3.648,218.4037974,7.574
11,12/06/2020,1337506.74,0,3.637,218.3551748,7.574
11,19/06/2020,1254587.84,0,3.594,218.45094,7.574
11,26/06/2020,1297472.06,0,3.524,218.5467052,7.567
11,03/07/2020,1334627.96,0,3.48,218.6424704,7.567
11,10/07/2020,1266546.73,0,3.575,218.7275216,7.567
11,17/07/2020,1290576.44,0,3.651,218.7857881,7.567
11,24/07/2020,1212938.67,0,3.682,218.8440545,7.567
11,31/07/2020,1403198.94,0,3.684,218.9023209,7.567
11,07/08/2020,1354188.43,0,3.638,218.9605873,7.567
11,14/08/2020,1484169.74,0,3.554,219.023271,7.567
11,21/08/2020,1304706.75,0,3.523,219.0866908,7.567
11,28/08/2020,1297792.41,0,3.533,219.1501106,7.567
11,04/09/2020,1249439.95,1,3.546,219.2135305,7.567
11,11/09/2020,1270816.01,0,3.526,219.3972867,7.567
11,18/09/2020,1235775.15,0,3.467,219.7414914,7.567
11,25/09/2020,1190515.83,0,3.355,220.085696,7.567
11,02/10/2020,1346271.06,0,3.285,220.4299007,7.197
11,09/10/2020,1286388.96,0,3.274,220.7486167,7.197
11,16/10/2020,1325107.53,0,3.353,220.9144005,7.197
11,23/10/2020,1310684.1,0,3.372,221.0801842,7.197
11,30/10/2020,1458287.38,0,3.332,221.245968,7.197
11,06/11/2020,1366053.69,0,3.297,221.4117517,7.197
11,13/11/2020,1315091.63,0,3.308,221.6432852,7.197
11,20/11/2020,1848953.48,1,3.236,221.9011185,7.197
11,27/11/2020,1399322.44,0,3.172,222.1589519,7.197
11,04/12/2020,1646655.94,0,3.158,222.4167852,7.197
11,11/12/2020,1783910.06,0,3.159,222.6426418,7.197
11,18/12/2020,2213518.5,0,3.112,222.8258628,7.197
11,25/12/2020,1352084.21,1,3.129,223.0090839,7.197
11,01/01/2021,1283885.55,0,3.157,223.1923049,6.833
11,08/01/2021,1264736.59,0,3.261,223.3755259,6.833
11,15/01/2021,1207303.29,0,3.268,223.4700552,6.833
11,22/01/2021,1162675.85,0,3.29,223.5645845,6.833
11,29/01/2021,1376732.18,0,3.36,223.6591137,6.833
11,05/02/2021,1574287.76,1,3.409,223.753643,6.833
11,12/02/2021,1569607.94,0,3.51,223.9170153,6.833
11,19/02/2021,1379473.03,0,3.555,224.1320199,6.833
11,26/02/2021,1438383.44,0,3.63,224.3470245,6.833
11,05/03/2021,1413382.76,0,3.669,224.5620291,6.833
11,12/03/2021,1441884.28,0,3.734,224.7166953,6.833
11,19/03/2021,1300593.61,0,3.787,224.7909104,6.833
11,26/03/2021,1300104.03,0,3.845,224.8651254,6.833
11,02/04/2021,1596325.01,0,3.891,224.9393405,6.664
11,09/04/2021,1472752.01,0,3.891,225.0135556,6.664
11,16/04/2021,1315356.99,0,3.877,225.0689541,6.664
11,23/04/2021,1236238.29,0,3.814,225.1243526,6.664
11,30/04/2021,1370251.22,0,3.749,225.1797511,6.664
11,07/05/2021,1300147.07,0,3.688,225.2351496,6.664
11,14/05/2021,1352442.31,0,3.63,225.2512024,6.664
11,21/05/2021,1297335.87,0,3.561,225.2515168,6.664
11,28/05/2021,1361595.33,0,3.501,225.2518313,6.664
11,04/06/2021,1414343.53,0,3.452,225.2521458,6.664
11,11/06/2021,1417875.42,0,3.393,225.2644795,6.664
11,18/06/2021,1355680.3,0,3.346,225.3068615,6.664
11,25/06/2021,1297028.6,0,3.286,225.3492435,6.664
11,02/07/2021,1461129.94,0,3.227,225.3916254,6.334
11,09/07/2021,1320239.51,0,3.256,225.4340074,6.334
11,16/07/2021,1344483.81,0,3.311,225.4438827,6.334
11,23/07/2021,1272395.02,0,3.407,225.4537579,6.334
11,30/07/2021,1399341.07,0,3.417,225.4636332,6.334
11,06/08/2021,1388973.65,0,3.494,225.4735085,6.334
11,13/08/2021,1421307.2,0,3.571,225.5558664,6.334
11,20/08/2021,1409515.73,0,3.62,225.6925864,6.334
11,27/08/2021,1372872.35,0,3.638,225.8293063,6.334
11,03/09/2021,1304584.4,1,3.73,225.9660263,6.334
11,10/09/2021,1267675.05,0,3.717,226.1122067,6.334
11,17/09/2021,1326132.98,0,3.721,226.3151496,6.334
11,24/09/2021,1227430.73,0,3.666,226.5180926,6.334
11,01/10/2021,1422794.26,0,3.617,226.7210356,6.034
11,08/10/2021,1311965.09,0,3.601,226.9239785,6.034
11,15/10/2021,1232073.18,0,3.594,226.9688442,6.034
11,22/10/2021,1200729.45,0,3.506,226.9873637,6.034
12,01/02/2019,1100046.37,0,2.962,126.4420645,13.975
12,08/02/2019,1117863.33,1,2.946,126.4962581,13.975
12,15/02/2019,1095421.65,0,2.915,126.5262857,13.975
12,22/02/2019,1048617.17,0,2.825,126.5522857,13.975
12,01/03/2019,1077018.27,0,2.987,126.5782857,13.975
12,08/03/2019,985594.23,0,2.925,126.6042857,13.975
12,15/03/2019,972088.34,0,3.054,126.6066452,13.975
12,22/03/2019,981615.81,0,3.083,126.6050645,13.975
12,29/03/2019,1011822.3,0,3.086,126.6034839,14.099
12,05/04/2019,1041238.87,0,3.09,126.6019032,14.099
12,12/04/2019,957997.52,0,3.109,126.5621,14.099
12,19/04/2019,993833.44,0,3.05,126.4713333,14.099
12,26/04/2019,954220.22,0,3.105,126.3805667,14.099
12,03/05/2019,1043240.27,0,3.127,126.2898,14.099
12,10/05/2019,966054.97,0,3.145,126.2085484,14.099
12,17/05/2019,958374.56,0,3.12,126.1843871,14.099
12,24/05/2019,955451.16,0,3.058,126.1602258,14.099
12,31/05/2019,1049357.36,0,2.941,126.1360645,14.099
12,07/06/2019,1016039.71,0,2.949,126.1119032,14.099
12,14/06/2019,956211.2,0,3.043,126.114,14.099
12,21/06/2019,958007.69,0,3.084,126.1266,14.099
12,28/06/2019,951957.31,0,3.105,126.1392,14.18
12,05/07/2019,943506.28,0,3.1,126.1518,14.18
12,12/07/2019,916402.76,0,3.094,126.1498065,14.18
12,19/07/2019,912403.67,0,3.112,126.1283548,14.18
12,26/07/2019,913548.25,0,3.017,126.1069032,14.18
12,02/08/2019,967576.95,0,3.123,126.0854516,14.18
12,09/08/2019,928264.4,0,3.159,126.064,14.18
12,16/08/2019,948447.34,0,3.041,126.0766452,14.18
12,23/08/2019,1004516.46,0,3.129,126.0892903,14.18
12,30/08/2019,1075758.55,0,3.087,126.1019355,14.18
12,06/09/2019,903119.03,1,3.044,126.1145806,14.18
12,13/09/2019,852882.61,0,3.028,126.1454667,14.18
12,20/09/2019,851919.34,0,2.939,126.1900333,14.18
12,27/09/2019,850936.26,0,3.001,126.2346,14.313
12,04/10/2019,918335.68,0,3.013,126.2791667,14.313
12,11/10/2019,862419.84,0,2.976,126.3266774,14.313
12,18/10/2019,857883.46,0,3.014,126.3815484,14.313
12,25/10/2019,955294.7,0,3.016,126.4364194,14.313
12,01/11/2019,929690.71,0,3.129,126.4912903,14.313
12,08/11/2019,942475.24,0,3.13,126.5461613,14.313
12,15/11/2019,894493.7,0,3.161,126.6072,14.313
12,22/11/2019,1601377.41,1,3.162,126.6692667,14.313
12,29/11/2019,1069533.17,0,3.041,126.7313333,14.313
12,06/12/2019,1121934.15,0,3.203,126.7934,14.313
12,13/12/2019,1295605.35,0,3.236,126.8794839,14.313
12,20/12/2019,1768249.89,0,3.236,126.9835806,14.313
12,27/12/2019,891736.91,1,3.148,127.0876774,14.313
12,03/01/2020,910110.24,0,3.287,127.1917742,14.021
12,10/01/2020,812011.8,0,3.312,127.3009355,14.021
12,17/01/2020,802105.5,0,3.223,127.4404839,14.021
12,24/01/2020,873119.06,0,3.342,127.5800323,14.021
12,31/01/2020,1046068.17,0,3.348,127.7195806,14.021
12,07/02/2020,1086421.57,1,3.381,127.859129,14.021
12,14/02/2020,1128485.1,0,3.43,127.99525,14.021
12,21/02/2020,1046203.72,0,3.53,128.13,14.021
12,28/02/2020,1085248.21,0,3.674,128.26475,14.021
12,06/03/2020,997672.62,0,3.818,128.3995,14.021
12,13/03/2020,1009502.01,0,3.692,128.5121935,14.021
12,20/03/2020,954107.32,0,3.909,128.6160645,14.021
12,27/03/2020,1005463.49,0,3.772,128.7199355,13.736
12,03/04/2020,998362.05,0,4.003,128.8238065,13.736
12,10/04/2020,990951.77,0,3.868,128.9107333,13.736
12,17/04/2020,1016019.47,0,4.134,128.9553,13.736
12,24/04/2020,994966.1,0,4.151,128.9998667,13.736
12,01/05/2020,1021154.48,0,4.193,129.0444333,13.736
12,08/05/2020,977033.5,0,4.202,129.089,13.736
12,15/05/2020,924134.99,0,4.169,129.0756774,13.736
12,22/05/2020,964332.51,0,4.087,129.0623548,13.736
12,29/05/2020,970328.68,0,4.031,129.0490323,13.736
12,05/06/2020,996937.95,0,3.981,129.0357097,13.736
12,12/06/2020,986504.93,0,3.935,129.0432,13.736
12,19/06/2020,997282.75,0,3.898,129.0663,13.736
12,26/06/2020,961993.34,0,3.842,129.0894,13.503
12,03/07/2020,943717.38,0,3.705,129.1125,13.503
12,10/07/2020,936001.98,0,3.692,129.1338387,13.503
12,17/07/2020,922231.92,0,3.794,129.1507742,13.503
12,24/07/2020,890547.07,0,3.805,129.1677097,13.503
12,31/07/2020,988712.52,0,3.803,129.1846452,13.503
12,07/08/2020,955913.68,0,3.701,129.2015806,13.503
12,14/08/2020,966817.24,0,3.743,129.2405806,13.503
12,21/08/2020,1017593.47,0,3.74,129.2832581,13.503
12,28/08/2020,1052051.45,0,3.798,129.3259355,13.503
12,04/09/2020,922850.57,1,3.913,129.3686129,13.503
12,11/09/2020,889290.23,0,3.918,129.4306,13.503
12,18/09/2020,871692.74,0,3.789,129.5183333,13.503
12,25/09/2020,866401.45,0,3.877,129.6060667,13.503
12,02/10/2020,951244.66,0,3.827,129.6938,12.89
12,09/10/2020,927600.01,0,3.805,129.7706452,12.89
12,16/10/2020,938604.58,0,3.842,129.7821613,12.89
12,23/10/2020,990926.38,0,3.727,129.7936774,12.89
12,30/10/2020,1051944.79,0,3.828,129.8051935,12.89
12,06/11/2020,1095091.53,0,3.824,129.8167097,12.89
12,13/11/2020,970641.34,0,3.813,129.8268333,12.89
12,20/11/2020,1591920.42,1,3.622,129.8364,12.89
12,27/11/2020,1071383.1,0,3.701,129.8459667,12.89
12,04/12/2020,1189646.45,0,3.644,129.8555333,12.89
12,11/12/2020,1293404.18,0,3.6,129.8980645,12.89
12,18/12/2020,1617612.03,0,3.541,129.9845484,12.89
12,25/12/2020,1111638.07,1,3.428,130.0710323,12.89
12,01/01/2021,945823.65,0,3.599,130.1575161,12.187
12,08/01/2021,865467.86,0,3.657,130.244,12.187
12,15/01/2021,855922.64,0,3.66,130.2792258,12.187
12,22/01/2021,888203.69,0,3.675,130.3144516,12.187
12,29/01/2021,1058767.95,0,3.702,130.3496774,12.187
12,05/02/2021,1199330.85,1,3.722,130.3849032,12.187
12,12/02/2021,1240048.85,0,3.781,130.4546207,12.187
12,19/02/2021,1112034.72,0,3.95,130.5502069,12.187
12,26/02/2021,1147636.96,0,4.178,130.6457931,12.187
12,05/03/2021,1113208.57,0,4.25,130.7413793,12.187
12,12/03/2021,1088498.52,0,4.273,130.8261935,12.187
12,19/03/2021,1045419.87,0,4.038,130.8966452,12.187
12,26/03/2021,1025382.22,0,4.294,130.9670968,12.187
12,02/04/2021,1128765.71,0,4.121,131.0375484,11.627
12,09/04/2021,1083811.19,0,4.254,131.108,11.627
12,16/04/2021,1006486.96,0,4.222,131.1173333,11.627
12,23/04/2021,1004252.38,0,4.193,131.1266667,11.627
12,30/04/2021,1073433.69,0,4.171,131.136,11.627
12,07/05/2021,1041995.22,0,4.186,131.1453333,11.627
12,14/05/2021,1020486.05,0,4.11,131.0983226,11.627
12,21/05/2021,991514.21,0,4.293,131.0287742,11.627
12,28/05/2021,981345.2,0,4.277,130.9592258,11.627
12,04/06/2021,1086231.47,0,4.103,130.8896774,11.627
12,11/06/2021,1019555.51,0,4.144,130.8295333,11.627
12,18/06/2021,981386.25,0,4.014,130.7929,11.627
12,25/06/2021,943124.74,0,3.875,130.7562667,11.627
12,02/07/2021,1014898.78,0,3.765,130.7196333,10.926
12,09/07/2021,960312.75,0,3.723,130.683,10.926
12,16/07/2021,941550.34,0,3.726,130.7012903,10.926
12,23/07/2021,916967.92,0,3.769,130.7195806,10.926
12,30/07/2021,958667.23,0,3.76,130.737871,10.926
12,06/08/2021,984689.9,0,3.811,130.7561613,10.926
12,13/08/2021,1005003.12,0,4.002,130.7909677,10.926
12,20/08/2021,1048101.39,0,4.055,130.8381613,10.926
12,27/08/2021,1061943.49,0,4.093,130.8853548,10.926
12,03/09/2021,955146.04,1,4.124,130.9325484,10.926
12,10/09/2021,885892.37,0,4.133,130.9776667,10.926
12,17/09/2021,922735.37,0,4.125,131.0103333,10.926
12,24/09/2021,880415.67,0,3.966,131.043,10.926
12,01/10/2021,979825.92,0,3.966,131.0756667,10.199
12,08/10/2021,934917.47,0,4.468,131.1083333,10.199
12,15/10/2021,960945.43,0,4.449,131.1499677,10.199
12,22/10/2021,974697.6,0,4.301,131.1930968,10.199
13,01/02/2019,1967220.53,0,2.666,126.4420645,8.316
13,08/02/2019,2030933.46,1,2.671,126.4962581,8.316
13,15/02/2019,1970274.64,0,2.654,126.5262857,8.316
13,22/02/2019,1817850.32,0,2.667,126.5522857,8.316
13,01/03/2019,1939980.43,0,2.681,126.5782857,8.316
13,08/03/2019,1840686.94,0,2.733,126.6042857,8.316
13,15/03/2019,1879794.89,0,2.782,126.6066452,8.316
13,22/03/2019,1882095.98,0,2.819,126.6050645,8.316
13,29/03/2019,2142482.14,0,2.842,126.6034839,8.107
13,05/04/2019,1898321.33,0,2.877,126.6019032,8.107
13,12/04/2019,1819660.44,0,2.915,126.5621,8.107
13,19/04/2019,1909330.77,0,2.936,126.4713333,8.107
13,26/04/2019,1785823.37,0,2.941,126.3805667,8.107
13,03/05/2019,2005478.46,0,2.948,126.2898,8.107
13,10/05/2019,1890273.44,0,2.962,126.2085484,8.107
13,17/05/2019,1853657.6,0,2.95,126.1843871,8.107
13,24/05/2019,1877358.86,0,2.908,126.1602258,8.107
13,31/05/2019,2022705.22,0,2.871,126.1360645,8.107
13,07/06/2019,2037880.96,0,2.841,126.1119032,8.107
13,14/06/2019,2003435.31,0,2.819,126.114,8.107
13,21/06/2019,1970340.25,0,2.82,126.1266,8.107
13,28/06/2019,2018314.71,0,2.814,126.1392,7.951
13,05/07/2019,1870843.9,0,2.802,126.1518,7.951
13,12/07/2019,1932231.05,0,2.791,126.1498065,7.951
13,19/07/2019,1907351.2,0,2.797,126.1283548,7.951
13,26/07/2019,1817887.23,0,2.797,126.1069032,7.951
13,02/08/2019,1969121.45,0,2.802,126.0854516,7.951
13,09/08/2019,1877592.55,0,2.837,126.064,7.951
13,16/08/2019,1997397.63,0,2.85,126.0766452,7.951
13,23/08/2019,1908278.27,0,2.854,126.0892903,7.951
13,30/08/2019,1911852.58,0,2.868,126.1019355,7.951
13,06/09/2019,1772143.94,1,2.87,126.1145806,7.951
13,13/09/2019,1790279.74,0,2.875,126.1454667,7.951
13,20/09/2019,1705655.09,0,2.872,126.1900333,7.951
13,27/09/2019,1765584.48,0,2.853,126.2346,7.795
13,04/10/2019,1871924.07,0,2.841,126.2791667,7.795
13,11/10/2019,1851431.06,0,2.845,126.3266774,7.795
13,18/10/2019,1796949.59,0,2.849,126.3815484,7.795
13,25/10/2019,1887895.07,0,2.841,126.4364194,7.795
13,01/11/2019,1854967.66,0,2.831,126.4912903,7.795
13,08/11/2019,1939964.63,0,2.831,126.5461613,7.795
13,15/11/2019,1925393.91,0,2.842,126.6072,7.795
13,22/11/2019,2766400.05,1,2.83,126.6692667,7.795
13,29/11/2019,2083379.89,0,2.812,126.7313333,7.795
13,06/12/2019,2461468.35,0,2.817,126.7934,7.795
13,13/12/2019,2771646.81,0,2.842,126.8794839,7.795
13,20/12/2019,3595903.2,0,2.846,126.9835806,7.795
13,27/12/2019,1675292,1,2.868,127.0876774,7.795
13,03/01/2020,1744544.39,0,2.891,127.1917742,7.47
13,10/01/2020,1682316.31,0,2.903,127.3009355,7.47
13,17/01/2020,1770177.37,0,2.934,127.4404839,7.47
13,24/01/2020,1633663.12,0,2.96,127.5800323,7.47
13,31/01/2020,1848186.58,0,2.974,127.7195806,7.47
13,07/02/2020,1944438.9,1,3.034,127.859129,7.47
13,14/02/2020,2003480.59,0,3.062,127.99525,7.47
13,21/02/2020,1831933.95,0,3.12,128.13,7.47
13,28/02/2020,1894960.68,0,3.23,128.26475,7.47
13,06/03/2020,1852432.58,0,3.346,128.3995,7.47
13,13/03/2020,1852443.78,0,3.407,128.5121935,7.47
13,20/03/2020,1807545.43,0,3.435,128.6160645,7.47
13,27/03/2020,1864238.64,0,3.487,128.7199355,7.193
13,03/04/2020,1887465.04,0,3.547,128.8238065,7.193
13,10/04/2020,1950994.04,0,3.616,128.9107333,7.193
13,17/04/2020,2124316.34,0,3.655,128.9553,7.193
13,24/04/2020,1895583.12,0,3.683,128.9998667,7.193
13,01/05/2020,1986380.4,0,3.744,129.0444333,7.193
13,08/05/2020,1958823.56,0,3.77,129.089,7.193
13,15/05/2020,1860923.55,0,3.802,129.0756774,7.193
13,22/05/2020,1866369.93,0,3.778,129.0623548,7.193
13,29/05/2020,1935593.87,0,3.752,129.0490323,7.193
13,05/06/2020,1997816.98,0,3.732,129.0357097,7.193
13,12/06/2020,2086433.49,0,3.704,129.0432,7.193
13,19/06/2020,2009163.08,0,3.668,129.0663,7.193
13,26/06/2020,2048035.74,0,3.613,129.0894,6.877
13,03/07/2020,2021699.38,0,3.563,129.1125,6.877
13,10/07/2020,1956813.31,0,3.553,129.1338387,6.877
13,17/07/2020,1987089.36,0,3.563,129.1507742,6.877
13,24/07/2020,1880785.69,0,3.574,129.1677097,6.877
13,31/07/2020,2076231.8,0,3.595,129.1846452,6.877
13,07/08/2020,1970341.38,0,3.606,129.2015806,6.877
13,14/08/2020,2090340.98,0,3.578,129.2405806,6.877
13,21/08/2020,2035244.54,0,3.57,129.2832581,6.877
13,28/08/2020,1953628.82,0,3.58,129.3259355,6.877
13,04/09/2020,1872921.31,1,3.619,129.3686129,6.877
13,11/09/2020,1923223.82,0,3.641,129.4306,6.877
13,18/09/2020,1847430.96,0,3.648,129.5183333,6.877
13,25/09/2020,1835662.69,0,3.623,129.6060667,6.877
13,02/10/2020,2067232.56,0,3.592,129.6938,6.392
13,09/10/2020,1929659.07,0,3.567,129.7706452,6.392
13,16/10/2020,1973544.27,0,3.579,129.7821613,6.392
13,23/10/2020,1948733.81,0,3.567,129.7936774,6.392
13,30/10/2020,2036317.54,0,3.538,129.8051935,6.392
13,06/11/2020,2111592.09,0,3.513,129.8167097,6.392
13,13/11/2020,2016323.51,0,3.489,129.8268333,6.392
13,20/11/2020,2864170.61,1,3.445,129.8364,6.392
13,27/11/2020,2051315.66,0,3.389,129.8459667,6.392
13,04/12/2020,2462779.06,0,3.341,129.8555333,6.392
13,11/12/2020,2760346.71,0,3.282,129.8980645,6.392
13,18/12/2020,3556766.03,0,3.186,129.9845484,6.392
13,25/12/2020,1969056.91,1,3.119,130.0710323,6.392
13,01/01/2021,1865752.78,0,3.08,130.1575161,6.104
13,08/01/2021,1794962.64,0,3.056,130.244,6.104
13,15/01/2021,1811606.21,0,3.047,130.2792258,6.104
13,22/01/2021,1733983.09,0,3.058,130.3144516,6.104
13,29/01/2021,1927780.74,0,3.077,130.3496774,6.104
13,05/02/2021,2069284.57,1,3.116,130.3849032,6.104
13,12/02/2021,2214477.06,0,3.119,130.4546207,6.104
13,19/02/2021,1929768.03,0,3.145,130.5502069,6.104
13,26/02/2021,1969742.76,0,3.242,130.6457931,6.104
13,05/03/2021,1986445.65,0,3.38,130.7413793,6.104
13,12/03/2021,2025582.62,0,3.529,130.8261935,6.104
13,19/03/2021,1904421.74,0,3.671,130.8966452,6.104
13,26/03/2021,1948982.7,0,3.734,130.9670968,6.104
13,02/04/2021,2271614.76,0,3.793,131.0375484,5.965
13,09/04/2021,2057637.86,0,3.833,131.108,5.965
13,16/04/2021,1955689.12,0,3.845,131.1173333,5.965
13,23/04/2021,1970121.65,0,3.842,131.1266667,5.965
13,30/04/2021,1995994.51,0,3.831,131.136,5.965
13,07/05/2021,2080764.17,0,3.809,131.1453333,5.965
13,14/05/2021,2131900.55,0,3.808,131.0983226,5.965
13,21/05/2021,2043349.41,0,3.801,131.0287742,5.965
13,28/05/2021,2035431.39,0,3.788,130.9592258,5.965
13,04/06/2021,2182437.9,0,3.776,130.8896774,5.965
13,11/06/2021,2152229.11,0,3.756,130.8295333,5.965
13,18/06/2021,2094373,0,3.737,130.7929,5.965
13,25/06/2021,2037663.71,0,3.681,130.7562667,5.965
13,02/07/2021,2184980.35,0,3.63,130.7196333,5.765
13,09/07/2021,2002750.99,0,3.595,130.683,5.765
13,16/07/2021,2053089.32,0,3.556,130.7012903,5.765
13,23/07/2021,1914430.53,0,3.537,130.7195806,5.765
13,30/07/2021,2044148.23,0,3.512,130.737871,5.765
13,06/08/2021,2041019.92,0,3.509,130.7561613,5.765
13,13/08/2021,2095769.18,0,3.545,130.7909677,5.765
13,20/08/2021,2059458.25,0,3.582,130.8381613,5.765
13,27/08/2021,2073855.42,0,3.624,130.8853548,5.765
13,03/09/2021,2165796.31,1,3.689,130.9325484,5.765
13,10/09/2021,1919917.03,0,3.749,130.9776667,5.765
13,17/09/2021,1938379.66,0,3.821,131.0103333,5.765
13,24/09/2021,1927664.11,0,3.821,131.043,5.765
13,01/10/2021,2041918.74,0,3.815,131.0756667,5.621
13,08/10/2021,1999079.44,0,3.797,131.1083333,5.621
13,15/10/2021,2018010.15,0,3.781,131.1499677,5.621
13,22/10/2021,2035189.66,0,3.755,131.1930968,5.621
14,01/02/2019,2623469.95,0,2.784,181.8711898,8.992
14,08/02/2019,1704218.84,1,2.773,181.982317,8.992
14,15/02/2019,2204556.7,0,2.745,182.0347816,8.992
14,22/02/2019,2095591.63,0,2.754,182.0774691,8.992
14,01/03/2019,2237544.75,0,2.777,182.1201566,8.992
14,08/03/2019,2156035.06,0,2.818,182.1628441,8.992
14,15/03/2019,2066219.3,0,2.844,182.0779857,8.992
14,22/03/2019,2050396.27,0,2.854,181.9718697,8.992
14,29/03/2019,2495630.51,0,2.85,181.8657537,8.899
14,05/04/2019,2258781.28,0,2.869,181.7596377,8.899
14,12/04/2019,2121788.61,0,2.899,181.6924769,8.899
14,19/04/2019,2138144.91,0,2.902,181.6772564,8.899
14,26/04/2019,2082355.12,0,2.921,181.6620359,8.899
14,03/05/2019,2370116.52,0,2.966,181.6468154,8.899
14,10/05/2019,2129771.13,0,2.982,181.6612792,8.899
14,17/05/2019,2108187.1,0,2.958,181.8538486,8.899
14,24/05/2019,2227152.16,0,2.899,182.0464181,8.899
14,31/05/2019,2363601.47,0,2.847,182.2389876,8.899
14,07/06/2019,2249570.04,0,2.809,182.4315571,8.899
14,14/06/2019,2248645.59,0,2.78,182.4424199,8.899
14,21/06/2019,2246179.91,0,2.808,182.3806,8.899
14,28/06/2019,2334788.42,0,2.815,182.3187801,8.743
14,05/07/2019,2236209.13,0,2.793,182.2569603,8.743
14,12/07/2019,2130287.27,0,2.783,182.2604411,8.743
14,19/07/2019,2044155.39,0,2.771,182.3509895,8.743
14,26/07/2019,2054843.28,0,2.781,182.4415378,8.743
14,02/08/2019,2219813.5,0,2.784,182.5320862,8.743
14,09/08/2019,2052984.81,0,2.805,182.6226346,8.743
14,16/08/2019,2057138.31,0,2.779,182.6165205,8.743
14,23/08/2019,2020332.07,0,2.755,182.6104063,8.743
14,30/08/2019,2182563.66,0,2.715,182.6042922,8.743
14,06/09/2019,2191767.76,1,2.699,182.598178,8.743
